Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,total_pages,total_duration,avg_time_per_product,bounce_exit_ratio,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
5,40.13636364,0,0.0,35,840.9952922,0.005263158,0.012593985,0.0,2,2,1,1,0,40,881.13165584,23.36098033888889,0.4178772741690443,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,8.0,0.066666667,0.133333333,0.0,2,4,1,3,0,3,8.0,2.0,0.4999962537780873,0,0,0,0,0,1,0,0,0,0,0,0,1
8,173.4115512,0,0.0,162,5721.800123,0.001142857,0.009090249,0.0,2,2,1,1,0,170,5895.2116742,35.103068239263806,0.1257095697191882,0,0,0,0,0,0,0,0,1,0,0,0,1
4,104.0,0,0.0,8,243.5,0.0,0.016666667,0.0,2,2,3,2,0,12,347.5,27.055555555555557,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,19,725.3333333,0.010526316,0.023157895,0.0,2,2,3,4,0,19,725.3333333,36.266666665,0.4545258312194947,0,0,0,0,0,0,1,0,0,0,0,0,1
4,52.5,0,0.0,11,463.5,0.0,0.007692308,0.0,3,2,6,11,1,15,516.0,38.625,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6.0,0,0.0,24,302.9833333,0.018181818,0.022727273,0.6,3,2,1,3,0,25,308.9833333,12.119333332000002,0.7999647839499288,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,3,74.0,0.0,0.022222222,0.0,3,2,2,2,1,3,74.0,18.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,9.5,0,0.0,18,529.702381,0.0,0.005263158,0.0,2,2,4,2,1,20,539.202381,27.879072684210524,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,3,311.0,0.1,0.166666667,0.6,1,1,1,3,0,3,311.0,77.75,0.5999963988216144,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,17,945.0108696,0.006334842,0.023889556,0.0,3,2,3,10,0,17,945.0108696,52.500603866666665,0.2651609280252833,0,0,0,0,0,1,0,0,0,0,0,0,1
6,77.5,0,0.0,71,1361.780952,0.0,0.014003044,0.0,2,2,9,2,0,77,1439.280952,18.913624333333335,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,2,1,4,1,1,0.0,0.0,0.9999950000249999,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,2,94.0,0.0,0.1,0.0,2,4,2,8,0,2,94.0,31.333333333333332,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,67.2,0,0.0,46,987.1190476,0.004081633,0.012244898,0.0,2,2,8,4,0,49,1054.3190476,21.002532927659576,0.33330614055416763,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,7,3,0,1,0.0,0.0,0.9999950000249999,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,5.0,89,2744.541071,0.003370787,0.015636704,0.0,3,2,6,10,1,90,2749.541071,30.49490078888889,0.21555510962478888,0,0,0,0,0,0,0,1,0,0,0,0,1
5,321.6666667,7,460.0,46,1900.896078,0.017156863,0.031932773,1.0,1,1,3,1,1,58,2682.5627446999997,40.44459740425532,0.5372638867320815,0,0,0,0,0,0,1,0,0,0,0,0,1
6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,2,2,3,2,0,28,2341.4166663,72.807971,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,2,2,4,1,1,3,69.0,17.25,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.0,0,0.0,32,1493.958333,0.0,0.020967742,0.0,2,2,2,1,1,33,1493.958333,45.27146463636364,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,15,549.0,0.08,0.126666667,0.0,2,10,1,3,0,15,549.0,34.3125,0.6315739595961769,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,695.5,0.0,0.1,0.0,2,2,4,1,0,1,695.5,347.75,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,31.0,0,0.0,10,347.0,0.0,0.022222222,0.0,1,1,1,1,1,11,378.0,31.545454545454547,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,171.0,0,0.0,31,441.1369048,0.0,0.008823529,0.0,2,2,1,20,0,34,612.1369048,13.785528275,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,0.0,2,2,1,10,0,20,620.4583333,28.51388888888889,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,5.066666667,0,0.0,32,441.6045455,0.0,0.00625,0.0,2,2,6,3,0,33,446.67121216699996,13.381955924242423,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
4,103.0,0,0.0,13,250.1666667,0.0,0.030612245,0.0,3,2,1,11,0,17,353.1666667,17.86904762142857,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,3,2,6,1,0,3,0.0,0.0,0.9999950000249999,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,12,197.5,0.0,0.008333333,0.0,2,5,7,1,0,12,197.5,15.192307692307692,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,100.92,0,0.0,9,168.02,0.0,0.045454545,0.0,3,2,1,1,1,12,268.94,16.802,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,9,210.5,0.044444444,0.071111111,0.2,2,5,1,3,0,9,210.5,21.05,0.6249912057877173,0,0,0,0,0,0,1,0,0,0,0,0,1
3,24.0,0,0.0,6,58.0,0.0,0.028571429,0.0,2,2,8,2,0,9,82.0,8.285714285714286,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,27.0,0,0.0,4,30.0,0.04,0.08,0.6,3,2,2,11,0,5,57.0,6.0,0.499993750078124,0,0,0,0,0,0,1,0,0,0,1,0,0
3,17.94545455,1,6.0,18,268.4525974,0.0,0.014267677,0.0,2,2,1,2,0,22,292.39805195,14.129084073684211,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,248.9166667,0,0.0,12,1581.5,0.003703704,0.026851852,0.0,2,2,1,8,0,17,1830.4166667,121.65384615384616,0.13792590820520664,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,9,459.8307692,0.0,0.001587302,0.0,3,2,8,2,1,9,459.8307692,45.98307692,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,277.1666667,2,900.5,24,1448.333333,0.0,0.003846154,0.0,2,4,4,2,1,32,2625.9999997,57.93333332,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,19.0,1,106.0,17,475.6666667,0.0,0.023582766,0.0,1,10,3,2,0,21,600.6666667,26.42592592777778,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,74.0,0,0.0,21,744.8333333,0.0,0.01,0.0,2,2,1,2,1,22,818.8333333,33.856060604545455,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,236.8,0,0.0,240,5523.926505,0.0,0.001197045,0.0,2,5,4,20,0,249,5760.7265050000005,22.920856867219918,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,2,1,1,1,0.0,0.0,0.9999950000249999,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.2,0.2,0.8,3,2,2,13,0,10,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,1,3,1,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
2,23.0,0,0.0,39,1828.966667,0.005128205,0.02008547,0.0,1,1,1,2,1,41,1851.966667,45.724166675,0.2553064326384875,0,0,0,0,0,0,0,1,0,0,0,0,1
1,18.83333333,0,0.0,2,23.83333333,0.0,0.05,0.0,3,2,1,10,0,3,42.66666666,7.9444444433333326,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,59,2886.841667,0.0,0.025574713,0.0,2,2,3,2,0,59,2886.841667,48.114027783333334,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,21,263.0,0.00952381,0.030952381,0.0,2,6,1,3,0,21,263.0,11.954545454545455,0.3076823820958363,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,8,885.0,0.04375,0.0375,0.0,3,2,1,8,0,8,885.0,98.33333333333333,1.166635556385163,0,0,0,0,0,0,0,1,0,0,0,0,1
9,181.275,2,65.0,120,3283.715359,0.004651163,0.024543027,0.0,1,2,1,2,0,131,3529.990359,27.138143462809914,0.18950284727115074,0,0,0,0,0,0,0,1,0,0,0,0,1
2,123.0,0,0.0,14,239.0,0.0,0.0125,0.0,2,2,1,2,1,16,362.0,15.933333333333334,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
11,336.5,0,0.0,40,1239.949603,0.025,0.026035354,0.0,2,2,5,3,1,51,1576.449603,30.24267324390244,0.9601958861060194,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,10,267.25,0.0,0.011111111,0.0,2,4,7,2,1,10,267.25,24.295454545454547,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,9.0,0,0.0,18,558.1933333,0.0,0.011111111,0.0,2,2,3,1,0,20,567.1933333,29.378596489473683,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,3,2,3,1,0,11,169.375,14.114583333333334,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,299.6333333,4,56.0,35,1386.633333,0.01025641,0.014871795,0.0,1,1,4,3,0,48,1742.2666663,38.51759258333333,0.6896087789820273,0,0,0,0,0,0,1,0,0,0,0,0,1
4,102.6,0,0.0,34,2633.4,0.018974359,0.020989011,0.0,1,1,3,4,0,38,2736.0,75.24000000000001,0.9039708935836194,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,4,107.25,0.0,0.025,0.0,2,2,1,3,0,4,107.25,21.45,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,10,221.0,0.1,0.116666667,0.2,3,2,6,13,0,10,221.0,20.09090909090909,0.8571355078181173,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,3,20.0,0.1,0.166666667,0.0,3,2,3,13,0,3,20.0,5.0,0.5999963988216144,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6.0,0,0.0,24,762.3333333,0.030769231,0.058974359,0.2,2,2,1,3,0,27,768.3333333,30.493333332000002,0.5217302873900268,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,1,0.0,1,44.0,0.0,0.1,0.0,2,2,6,2,1,2,44.0,22.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,6,78.75,0.033333333,0.066666667,0.0,2,2,9,3,0,6,78.75,11.25,0.49999249261264833,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0,0,0.0,11,1019.5,0.022222222,0.044444444,0.0,2,5,3,1,0,12,1019.5,84.95833333333333,0.4999887502530068,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,16,644.2,0.004166667,0.031666667,0.0,3,2,3,4,0,16,644.2,37.89411764705883,0.1315748015160068,0,0,1,0,0,0,0,0,0,0,0,0,1
2,66.0,0,0.0,18,229.75,0.021052632,0.031578947,0.0,4,2,1,3,0,20,295.75,12.092105263157896,0.6666455773342495,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,10,316.6,0.0,0.022222222,0.0,2,2,1,10,0,10,316.6,28.781818181818185,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
12,397.7166667,3,431.3333333,336,12595.62776,0.002376812,0.01331553,0.0,2,2,1,11,0,351,13424.677759999999,37.37575002967359,0.17848583677579669,0,0,0,0,0,0,0,1,0,0,0,0,1
1,90.0,0,0.0,30,860.3166667,0.0,0.008888889,0.0,1,1,1,7,0,31,950.3166667,27.752150538709678,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,1,0.0,41,446.4166667,0.0,0.027509158,0.0,2,2,1,2,0,42,446.4166667,10.628968254761904,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,73.5,1,55.0,41,1705.041667,0.004545455,0.023982684,0.0,2,4,2,2,0,47,1833.541667,40.596230166666665,0.1895228022517308,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,7,984.5,0.042857143,0.071428571,0.0,2,2,2,3,0,7,984.5,123.0625,0.5999916057174696,0,0,0,0,0,0,0,1,0,0,0,0,1
2,64.0,0,0.0,15,565.6666667,0.0,0.00625,0.0,2,2,1,1,0,17,629.6666667,35.35416666875,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,1,28.0,12,276.0,0.0,0.008333333,0.0,4,5,9,2,0,13,304.0,21.23076923076923,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,259.8333333,0,0.0,26,535.4666667,0.0,0.011494253,0.0,2,2,4,4,0,34,795.3,19.832098766666668,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1,1,3,3,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,4,55.0,0.0,0.05,0.0,2,2,1,1,0,4,55.0,11.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,6,129.125,47,1117.642857,0.00754717,0.019339623,0.0,1,1,1,2,0,53,1246.767857,23.2842261875,0.3902237275396971,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,158.1666667,0.0,0.033333333,0.0,3,2,4,2,0,6,158.1666667,22.5952381,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,168.85,0,0.0,22,383.2,0.002666667,0.0096,0.0,2,2,1,2,0,28,552.05,16.66086956521739,0.2777488803249662,0,0,0,1,0,0,0,0,0,0,0,0,1
7,196.0,3,138.5,11,227.5,0.0,0.006666667,0.0,3,2,5,8,1,21,562.0,18.958333333333332,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,0,0.0,28,859.3333333,0.0,0.007407407,0.0,4,1,6,2,0,28,859.3333333,29.632183906896554,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,5,9,1,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,16,838.1666667,0.0125,0.034375,0.0,1,1,2,4,0,16,838.1666667,49.30392157058823,0.3636257854316965,0,0,0,0,0,0,1,0,0,0,0,0,1
2,45.5,0,0.0,39,2011.041667,0.0,0.0125,0.0,2,2,1,8,0,41,2056.541667,50.276041675,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,1,0.0,1,102.0,0.0,0.1,0.4,2,2,1,2,0,2,102.0,51.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,7,174.5,0.042857143,0.066666667,0.0,1,1,1,4,1,7,174.5,21.8125,0.6428474990732764,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,15,221.0,0.0,0.035555556,0.0,2,4,1,1,0,15,221.0,13.8125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,6,111.6,0.0,0.016666667,0.0,1,2,3,2,1,6,111.6,15.942857142857141,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,39,2827.428571,0.0,0.015789474,0.0,2,2,2,4,0,39,2827.428571,70.685714275,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,14.0,0,0.0,81,1441.910588,0.002469136,0.013932981,0.0,2,2,3,2,0,83,1455.910588,17.584275463414635,0.1772024807554998,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1,1,1,2,1,2,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,4,225.7666667,222,9630.209524,0.053355457,0.066158871,0.0,8,13,9,5,0,226,9855.9761907,43.18479607174888,0.8064625307386105,0,0,0,0,1,0,0,0,0,0,0,1,0
6,475.0,0,0.0,33,2760.716667,0.038596491,0.056282051,0.0,4,2,1,13,0,39,3235.716667,81.19754902941177,0.6857569075279873,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,53,2634.476245,0.000943396,0.016429608,0.0,2,2,1,2,0,53,2634.476245,48.78659712962963,0.05741698663859548,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,30,365.4,0.027586207,0.035862069,0.0,3,2,6,1,0,30,365.4,11.787096774193548,0.7692093222696584,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,2,5,13,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,0.0,2,2,1,2,0,130,4221.8337607,32.799723478991595,0.3273146185175871,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,5,1144.0,0.12,0.133333333,1.0,1,1,4,3,1,5,1144.0,190.66666666666666,0.8999932523005908,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,2,1,20,1,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,0,1
1,23.2,0,0.0,30,964.4666667,0.0,0.003571429,0.0,2,2,5,2,0,31,987.6666667000001,31.111827958064517,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
10,175.4666667,1,7.0,82,2378.377381,0.004318937,0.017004257,0.0,3,2,1,13,0,93,2560.8440477,28.655149168674697,0.25397657912491417,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,5,325.1666667,0.0,0.056,0.0,1,1,3,3,0,5,325.1666667,54.19444445,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,234.3,0,0.0,2,11.1,0.0,0.04,0.0,1,1,8,5,1,6,245.4,3.6999999999999997,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,190.75,0,0.0,36,1604.791667,0.0,0.012719298,0.0,3,2,1,2,1,38,1795.541667,43.37274775675676,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,56.0,0.0,0.08,0.0,2,2,1,1,0,5,56.0,9.333333333333334,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,14,260.8666667,0.0,0.028571429,0.0,2,2,1,3,0,14,260.8666667,17.391111113333334,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,9.0,1,82.0,93,3148.173939,0.021875,0.039475088,0.4,3,2,8,13,0,95,3239.173939,33.49121211702128,0.5541329221882371,0,0,0,0,0,0,1,0,0,0,0,0,1
4,91.0,0,0.0,4,61.0,0.0,0.033333333,0.0,2,2,1,13,0,8,152.0,12.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,117.0,0,0.0,20,543.8,0.00952381,0.019047619,0.0,1,1,1,2,0,23,660.8,25.895238095238092,0.4999737776266091,0,0,0,0,0,1,0,0,0,0,1,0,0
2,73.6,5,155.5666667,44,1993.396667,0.01254902,0.041246499,0.0,2,2,4,1,0,51,2222.5633337,44.29770371111111,0.304237112655,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,8,471.4,0.0,0.075,0.0,2,7,2,1,0,8,471.4,52.37777777777777,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,53.25,1,77.0,198,3057.809524,0.0,0.002734559,0.0,4,1,5,1,1,202,3188.059524,15.365877005025125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,19,1651.928571,0.024561404,0.066233766,1.0,2,10,1,1,1,19,1651.928571,82.59642855,0.370823443386212,0,0,0,0,0,0,1,0,0,0,0,0,1
5,47.07142857,0,0.0,58,1660.354762,0.003519062,0.018087558,0.0,2,1,1,3,1,63,1707.42619057,28.141606135593218,0.19454629827319567,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,15,791.0,0.0,0.031111111,0.0,2,2,6,1,0,15,791.0,49.4375,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,66,1216.352121,0.0,0.0,0.0,2,2,4,2,0,66,1216.352121,18.154509268656714,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,21,952.5333333,0.0,0.01,0.0,2,4,1,3,0,21,952.5333333,43.29696969545454,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,3,8,0,2,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,0,1
9,103.9333333,0,0.0,16,172.1333333,0.012,0.049,0.0,1,1,1,2,0,25,276.0666666,10.125490194117647,0.24489296136813535,0,0,0,0,0,0,0,0,1,0,0,0,1
2,76.0,1,79.0,35,2072.666667,0.007207207,0.031081081,0.8,2,4,7,2,0,38,2227.666667,57.57407408333333,0.2318765915319505,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,8,400.8,0.05,0.120833333,0.0,1,1,1,3,0,8,400.8,44.53333333333333,0.4137896801234464,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,269.25,0.0,0.008333333,0.0,3,2,1,11,0,6,269.25,38.464285714285715,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,7,114.6,0.028571429,0.033333333,0.0,3,2,1,10,0,7,114.6,14.325,0.8571171650562199,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,15,1652.0,0.04,0.073333333,0.0,2,5,1,3,0,15,1652.0,103.25,0.5454471100187139,0,0,0,0,0,0,1,0,0,0,0,0,1
9,328.75,0,0.0,108,2793.733084,0.001949318,0.019205066,0.0,2,2,1,3,0,117,3122.483084,25.630578752293577,0.10149491311755358,0,0,0,0,0,0,0,1,0,0,0,0,1
7,156.25,0,0.0,37,1037.355013,0.0,0.0165,0.0,3,2,8,2,0,44,1193.605013,27.29881613157895,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,32.0,0,0.0,18,299.5,0.015789474,0.022807018,0.0,2,2,5,1,1,19,331.5,15.763157894736842,0.6922773386096066,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,9,521.0,0.0,0.02962963,0.0,3,2,3,11,0,9,521.0,52.1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,377.0,0,0.0,14,634.0,0.0,0.013333333,0.0,1,1,8,15,1,17,1011.0,42.266666666666666,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,34.44242424,0,0.0,103,1843.759347,0.0,0.019613005,0.0,2,4,1,2,1,108,1878.20177124,17.728455259615384,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,21.5,1,79.0,56,4899.626984,0.036904762,0.06360119,0.0,2,4,3,1,1,59,5000.126984,85.95836814035088,0.5802435733738099,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,29,1137.166667,0.0,0.007142857,0.0,1,8,1,11,1,29,1137.166667,37.90555556666666,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,27,1433.71256,0.021937322,0.062113617,0.0,2,4,3,2,0,27,1433.71256,51.20402,0.35317487347623827,0,0,0,0,0,0,0,1,0,0,0,0,1
2,24.5,1,710.0,66,4566.952839,0.006470588,0.018141923,0.0,3,2,2,2,0,69,5301.452839,68.16347520895522,0.3566452880828519,0,0,0,0,0,1,0,0,0,0,0,0,1
1,74.0,0,0.0,49,1616.083333,0.004,0.016,0.0,2,2,6,1,0,50,1690.083333,32.32166666,0.24998437597650144,0,0,0,0,0,1,0,0,0,0,0,0,1
12,198.7727273,4,11.0,76,4514.739394,0.010978836,0.024656643,0.0,2,2,3,1,0,92,4724.5121213,58.632979142857145,0.44525082952981354,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,2,2,1,1,0,2,22.0,7.333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,243.25,3,1475.25,79,3497.214286,0.003448276,0.012643678,0.0,2,2,2,2,0,91,5215.714286,43.715178574999996,0.2727057185639682,0,1,0,0,0,0,0,0,0,0,0,0,1
1,59.4,0,0.0,73,891.568795,0.0,0.0,0.0,2,2,3,2,0,74,950.968795,12.048226959459459,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,20,333.3333333,0.01,0.04,0.0,2,2,7,1,0,20,333.3333333,15.87301587142857,0.2499937501562461,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,11,272.0,0.0,0.016666667,0.8,2,2,4,4,0,11,272.0,22.666666666666668,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,11.5,0.0,0.1,0.0,3,2,1,2,1,2,11.5,3.8333333333333335,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,36,1388.2,0.005555556,0.027777778,0.0,2,2,3,2,1,36,1388.2,37.51891891891892,0.19999281465872976,0,0,0,0,0,0,0,1,0,0,0,0,1
3,44.0,0,0.0,10,355.0,0.0,0.016666667,0.0,2,2,1,2,0,13,399.0,32.27272727272727,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0,0.0,3,36.0,0.0,0.033333333,0.0,2,2,1,2,0,3,36.0,9.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,110.95,0,0.0,23,448.25,0.024,0.043333333,0.0,3,2,8,11,0,28,559.2,18.677083333333332,0.5538333773361643,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,13,598.5,0.0,0.016666667,0.0,2,10,7,2,0,13,598.5,42.75,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,389.0,0,0.0,5,310.5,0.0,0.014285714,0.0,2,4,2,2,0,10,699.5,51.75,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0,0.0,13,549.2,0.019230769,0.045421245,0.0,3,2,6,2,0,13,549.2,39.228571428571435,0.4233777744803235,0,0,0,0,0,0,0,1,0,0,0,0,1
1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0.0,1,2,5,1,0,132,9511.978514,72.11891995419847,0.49153319781667076,0,0,0,0,0,0,0,0,0,1,0,0,1
2,64.0,0,0.0,19,371.2272727,0.001666667,0.029166667,0.0,2,4,9,10,0,21,435.2272727,18.561363635,0.05714090880151641,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,7,270.75,0.0,0.057142857,0.0,1,1,4,2,1,7,270.75,33.84375,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
